Order_Date,Product_Name,Category,Region,Quantity,Sales,Profit,Column1,Column2,Column3,,,,
28 May 2024,Monitor,Accessories,West,4.00,2336.00,509.49,,,,,,,
05 October 2022,Camera,Electronics,North,5.00,410.00,40.96,,,,,,,
09 October 2023,Mouse,Accessories,South,9.00,594.00,51.49,,,,,,,
20 September 2023,Smartwatch,Electronics,East,2.00,218.00,38.93,,,,,,,
25 March 2023,Tablet,Electronics,South,2.00,1298.00,123.90,,,,,,,
28 March 2024,Tablet,Electronics,North,5.00,895.00,180.64,,,,,,,
31 July 2023,Keyboard,Accessories,West,4.00,2828.00,539.43,,,,,,,
15 November 2023,Tablet,Electronics,West,3.00,813.00,188.94,,,,,,,
19 June 2024,Monitor,Accessories,West,4.00,1800.00,170.19,,,,,,,
24 July 2024,Tablet,Electronics,West,1.00,99.00,12.79,,,,,,,
15 September 2022,Headphones,Accessories,West,8.00,7576.00,1703.42,,,,,,,
24 January 2024,Smartwatch,Electronics,East,3.00,1317.00,71.02,,,,,,,
21 March 2024,Smartwatch,Electronics,West,3.00,957.00,120.27,,,,,,,
17 January 2022,Mouse,Accessories,South,4.00,1316.00,244.13,,,,,,,
20 December 2024,Headphones,Accessories,South,6.00,5346.00,351.93,,,,,,,
07 March 2023,Smartphone,Electronics,East,1.00,464.00,66.26,,,,,,,
28 September 2022,Keyboard,Accessories,North,7.00,3752.00,835.34,,,,,,,
01 July 2024,Keyboard,Accessories,West,6.00,1962.00,301.57,,,,,,,
27 November 2024,Smartphone,Electronics,South,6.00,2310.00,202.98,,,,,,,
01 March 2023,Tablet,Electronics,East,4.00,3028.00,685.23,,,,,,,
22 July 2023,Monitor,Accessories,North,3.00,2994.00,877.92,,,,,,,
18 June 2024,Tablet,Electronics,South,3.00,3393.00,313.45,,,,,,,
08 November 2024,Camera,Electronics,North,3.00,1209.00,320.61,,,,,,,
18 November 2022,Keyboard,Accessories,East,8.00,5784.00,1276.57,,,,,,,
10 March 2022,Laptop,Electronics,West,9.00,3078.00,285.05,,,,,,,
18 January 2024,Printer,Office,South,4.00,2464.00,602.30,,,,,,,
14 December 2024,Camera,Electronics,West,5.00,2445.00,146.60,,,,,,,
24 February 2023,Keyboard,Accessories,North,8.00,5312.00,841.13,,,,,,,
31 March 2022,Keyboard,Accessories,South,1.00,657.00,101.85,,,,,,,
17 May 2024,Keyboard,Accessories,South,3.00,2580.00,173.89,,,,,,,
05 October 2022,Laptop,Electronics,East,8.00,4624.00,893.74,,,,,,,
22 November 2023,Smartwatch,Electronics,North,2.00,1258.00,146.70,,,,,,,
28 July 2024,Camera,Electronics,East,7.00,6468.00,398.23,,,,,,,
24 May 2023,Monitor,Accessories,West,3.00,1359.00,152.85,,,,,,,
28 November 2024,Laptop,Electronics,North,1.00,104.00,18.67,,,,,,,
01 March 2023,Headphones,Accessories,South,3.00,1785.00,93.17,,,,,,,
04 June 2022,Monitor,Accessories,North,8.00,7728.00,1748.26,,,,,,,
27 May 2023,Smartphone,Electronics,West,6.00,4188.00,1231.16,,,,,,,
25 June 2022,Smartwatch,Electronics,South,8.00,3520.00,359.84,,,,,,,
12 August 2023,Camera,Electronics,East,3.00,2280.00,365.17,,,,,,,
09 July 2024,Printer,Office,North,9.00,2484.00,655.54,,,,,,,
17 April 2024,Tablet,Electronics,West,3.00,1248.00,348.19,,,,,,,
12 December 2023,Smartwatch,Electronics,West,2.00,850.00,59.92,,,,,,,
07 January 2022,Printer,Office,East,4.00,1412.00,150.13,,,,,,,
30 May 2022,Headphones,Accessories,North,1.00,465.00,26.50,,,,,,,
28 May 2024,Printer,Office,West,1.00,293.00,29.58,,,,,,,
01 January 2022,Tablet,Electronics,North,9.00,9234.00,2523.67,,,,,,,
01 December 2022,Tablet,Electronics,North,2.00,1298.00,239.45,,,,,,,
07 August 2024,Printer,Office,East,9.00,9477.00,2443.62,,,,,,,
29 May 2024,Printer,Office,South,7.00,6713.00,457.99,,,,,,,
25 April 2022,Laptop,Electronics,South,5.00,5700.00,999.26,,,,,,,
29 July 2024,Camera,Electronics,West,6.00,4146.00,700.46,,,,,,,
11 October 2023,Tablet,Electronics,North,8.00,6968.00,704.55,,,,,,,
09 September 2024,Camera,Electronics,East,2.00,1054.00,243.50,,,,,,,
15 March 2022,Keyboard,Accessories,West,3.00,1983.00,453.09,,,,,,,
26 October 2023,Keyboard,Accessories,South,5.00,875.00,70.72,,,,,,,
25 September 2023,Printer,Office,North,2.00,268.00,63.01,,,,,,,
17 July 2024,Headphones,Accessories,West,6.00,5370.00,1045.10,,,,,,,
10 January 2024,Monitor,Accessories,West,8.00,3624.00,1071.43,,,,,,,
22 September 2024,Smartwatch,Electronics,West,4.00,1932.00,301.16,,,,,,,
05 September 2022,Smartphone,Electronics,North,7.00,6020.00,384.74,,,,,,,
02 May 2024,Headphones,Accessories,East,5.00,1775.00,234.67,,,,,,,
09 March 2023,Smartwatch,Electronics,West,3.00,1488.00,382.09,,,,,,,
21 September 2024,Keyboard,Accessories,East,6.00,6720.00,1113.56,,,,,,,
06 April 2022,Mouse,Accessories,East,7.00,5047.00,1356.23,,,,,,,
07 March 2022,Tablet,Electronics,East,5.00,3735.00,957.13,,,,,,,
26 February 2024,Keyboard,Accessories,East,5.00,1250.00,120.74,,,,,,,
11 January 2022,Tablet,Electronics,North,7.00,2751.00,548.05,,,,,,,
14 July 2023,Laptop,Electronics,East,9.00,468.00,58.98,,,,,,,
06 July 2023,Printer,Office,North,4.00,632.00,114.82,,,,,,,
15 September 2022,Keyboard,Accessories,South,7.00,798.00,219.20,,,,,,,
28 January 2022,Smartwatch,Electronics,South,5.00,1295.00,104.26,,,,,,,
10 December 2024,Camera,Electronics,West,4.00,3360.00,540.38,,,,,,,
11 June 2023,Camera,Electronics,North,5.00,995.00,206.95,,,,,,,
20 December 2024,Smartwatch,Electronics,East,5.00,550.00,28.72,,,,,,,
27 February 2023,Monitor,Accessories,West,8.00,5384.00,724.80,,,,,,,
19 November 2023,Printer,Office,East,3.00,3534.00,489.06,,,,,,,
20 February 2024,Smartphone,Electronics,West,9.00,6813.00,890.05,,,,,,,
27 November 2023,Smartwatch,Electronics,East,6.00,5508.00,1632.37,,,,,,,
27 January 2022,Headphones,Accessories,East,1.00,966.00,202.53,,,,,,,
04 July 2024,Mouse,Accessories,South,4.00,460.00,92.24,,,,,,,
26 June 2023,Smartphone,Electronics,North,6.00,7026.00,459.40,,,,,,,
24 May 2024,Smartphone,Electronics,South,5.00,910.00,116.47,,,,,,,
22 August 2022,Monitor,Accessories,West,9.00,5796.00,1729.18,,,,,,,
28 September 2022,Monitor,Accessories,North,3.00,1050.00,292.64,,,,,,,
28 May 2024,Mouse,Accessories,West,1.00,1043.00,151.13,,,,,,,
08 October 2022,Printer,Office,South,3.00,3330.00,503.85,,,,,,,
19 January 2022,Mouse,Accessories,East,8.00,1896.00,448.53,,,,,,,
29 April 2023,Camera,Electronics,West,5.00,5170.00,1248.66,,,,,,,
24 April 2023,Printer,Office,North,2.00,466.00,25.04,,,,,,,
15 June 2023,Mouse,Accessories,North,8.00,6032.00,1636.61,,,,,,,
22 March 2023,Camera,Electronics,South,1.00,1084.00,103.06,,,,,,,
20 September 2023,Keyboard,Accessories,North,2.00,490.00,45.34,,,,,,,
30 June 2022,Monitor,Accessories,North,6.00,558.00,57.01,,,,,,,
18 February 2024,Monitor,Accessories,East,4.00,4024.00,787.06,,,,,,,
02 February 2023,Mouse,Accessories,East,4.00,1560.00,461.15,,,,,,,
08 March 2024,Laptop,Electronics,North,1.00,126.00,26.62,,,,,,,
08 October 2023,Mouse,Accessories,South,7.00,4921.00,827.87,,,,,,,
10 October 2023,Headphones,Accessories,West,5.00,2665.00,532.76,,,,,,,
05 April 2023,Headphones,Accessories,South,4.00,200.00,58.42,,,,,,,
01 August 2024,Smartwatch,Electronics,East,2.00,186.00,32.48,,,,,,,
12 October 2024,Monitor,Accessories,South,8.00,5456.00,898.06,,,,,,,
29 July 2022,Smartwatch,Electronics,West,9.00,3321.00,540.67,,,,,,,
13 February 2024,Headphones,Accessories,North,7.00,3766.00,914.49,,,,,,,
07 May 2022,Keyboard,Accessories,West,6.00,3150.00,498.63,,,,,,,
19 May 2022,Laptop,Electronics,East,2.00,646.00,110.13,,,,,,,
12 August 2022,Smartphone,Electronics,South,5.00,2665.00,369.73,,,,,,,
13 October 2023,Smartwatch,Electronics,North,9.00,1467.00,384.22,,,,,,,
05 July 2024,Tablet,Electronics,North,7.00,4620.00,990.79,,,,,,,
17 March 2023,Tablet,Electronics,West,8.00,1184.00,148.69,,,,,,,
01 November 2023,Camera,Electronics,East,1.00,113.00,20.07,,,,,,,
02 October 2024,Printer,Office,East,8.00,3336.00,492.76,,,,,,,
09 April 2023,Smartphone,Electronics,South,4.00,4224.00,477.33,,,,,,,
09 July 2022,Headphones,Accessories,North,3.00,1098.00,144.24,,,,,,,
10 March 2024,Camera,Electronics,South,8.00,4400.00,351.82,,,,,,,
08 May 2022,Printer,Office,North,8.00,5616.00,723.42,,,,,,,
02 March 2024,Printer,Office,North,7.00,4676.00,520.38,,,,,,,
19 July 2022,Smartwatch,Electronics,North,2.00,2370.00,641.23,,,,,,,
24 January 2023,Mouse,Accessories,West,7.00,4487.00,688.76,,,,,,,
01 October 2024,Camera,Electronics,North,6.00,6384.00,1754.15,,,,,,,
30 March 2023,Keyboard,Accessories,South,8.00,2960.00,878.11,,,,,,,
24 March 2022,Smartwatch,Electronics,East,1.00,897.00,250.78,,,,,,,
25 March 2023,Smartphone,Electronics,East,2.00,1178.00,120.51,,,,,,,
20 January 2023,Smartwatch,Electronics,East,2.00,1026.00,64.51,,,,,,,
22 May 2022,Printer,Office,South,1.00,1148.00,89.04,,,,,,,
15 February 2023,Printer,Office,West,7.00,3185.00,765.41,,,,,,,
03 March 2022,Smartphone,Electronics,East,7.00,5180.00,463.35,,,,,,,
02 November 2022,Headphones,Accessories,South,5.00,2025.00,295.13,,,,,,,
24 December 2024,Tablet,Electronics,North,9.00,1359.00,187.72,,,,,,,
30 March 2023,Camera,Electronics,South,4.00,1836.00,462.52,,,,,,,
03 December 2022,Tablet,Electronics,West,2.00,702.00,112.04,,,,,,,
07 December 2024,Smartphone,Electronics,West,8.00,6576.00,1337.38,,,,,,,
07 March 2024,Smartwatch,Electronics,West,2.00,1428.00,398.24,,,,,,,
08 January 2023,Camera,Electronics,North,7.00,6853.00,1259.03,,,,,,,
16 May 2022,Camera,Electronics,West,2.00,1492.00,276.56,,,,,,,
29 April 2024,Printer,Office,North,6.00,1938.00,146.73,,,,,,,
08 January 2023,Camera,Electronics,South,5.00,905.00,70.91,,,,,,,
25 February 2022,Printer,Office,North,3.00,2571.00,510.01,,,,,,,
08 April 2024,Tablet,Electronics,West,4.00,1500.00,127.81,,,,,,,
17 March 2023,Smartwatch,Electronics,South,9.00,8712.00,1034.27,,,,,,,
23 July 2024,Monitor,Accessories,East,4.00,1308.00,368.28,,,,,,,
06 March 2024,Smartphone,Electronics,South,4.00,2648.00,707.32,,,,,,,
18 March 2022,Camera,Electronics,South,9.00,9810.00,1666.96,,,,,,,
03 May 2024,Headphones,Accessories,North,3.00,3291.00,274.10,,,,,,,
22 September 2022,Smartwatch,Electronics,North,1.00,758.00,96.44,,,,,,,
29 September 2022,Keyboard,Accessories,East,7.00,2436.00,715.14,,,,,,,
01 June 2024,Smartwatch,Electronics,North,7.00,560.00,163.16,,,,,,,
20 October 2022,Smartphone,Electronics,West,8.00,4240.00,519.72,,,,,,,
05 September 2024,Monitor,Accessories,East,8.00,5416.00,403.52,,,,,,,
16 July 2023,Smartphone,Electronics,East,8.00,1728.00,477.70,,,,,,,
15 July 2023,Keyboard,Accessories,West,9.00,6309.00,801.15,,,,,,,
08 August 2023,Keyboard,Accessories,North,8.00,3400.00,758.57,,,,,,,
29 April 2022,Laptop,Electronics,East,1.00,403.00,72.45,,,,,,,
17 December 2022,Keyboard,Accessories,South,4.00,2108.00,375.62,,,,,,,
30 September 2022,Headphones,Accessories,West,2.00,1090.00,296.12,,,,,,,
06 November 2022,Keyboard,Accessories,North,7.00,1274.00,317.92,,,,,,,
11 April 2024,Mouse,Accessories,South,3.00,1056.00,70.54,,,,,,,
01 June 2023,Mouse,Accessories,North,9.00,5247.00,921.09,,,,,,,
06 November 2023,Mouse,Accessories,West,7.00,6006.00,1595.22,,,,,,,
18 January 2024,Monitor,Accessories,West,5.00,5415.00,1261.65,,,,,,,
24 February 2022,Smartphone,Electronics,West,1.00,632.00,81.54,,,,,,,
31 January 2024,Printer,Office,West,8.00,6160.00,947.96,,,,,,,
26 May 2023,Printer,Office,South,1.00,857.00,172.91,,,,,,,
28 January 2023,Tablet,Electronics,East,1.00,169.00,22.99,,,,,,,
01 October 2023,Tablet,Electronics,West,7.00,1463.00,175.13,,,,,,,
18 December 2022,Camera,Electronics,East,8.00,7528.00,1283.07,,,,,,,
24 December 2022,Smartwatch,Electronics,West,2.00,1158.00,227.61,,,,,,,
17 June 2022,Monitor,Accessories,West,4.00,200.00,20.25,,,,,,,
01 January 2023,Smartphone,Electronics,West,2.00,1514.00,180.67,,,,,,,
07 July 2024,Smartwatch,Electronics,South,7.00,2632.00,738.93,,,,,,,
31 July 2022,Keyboard,Accessories,North,1.00,358.00,77.84,,,,,,,
04 June 2023,Camera,Electronics,East,8.00,2360.00,653.30,,,,,,,
29 August 2023,Keyboard,Accessories,South,5.00,5275.00,594.29,,,,,,,
06 April 2023,Monitor,Accessories,East,9.00,1719.00,251.85,,,,,,,
04 February 2023,Smartphone,Electronics,West,6.00,1956.00,434.03,,,,,,,
27 August 2022,Keyboard,Accessories,West,3.00,1875.00,152.07,,,,,,,
13 June 2022,Monitor,Accessories,South,4.00,984.00,157.72,,,,,,,
20 August 2023,Camera,Electronics,South,4.00,3616.00,789.63,,,,,,,
18 October 2024,Tablet,Electronics,West,5.00,4560.00,1180.80,,,,,,,
14 September 2024,Smartphone,Electronics,West,8.00,7496.00,2019.32,,,,,,,
17 August 2022,Camera,Electronics,North,5.00,5070.00,889.97,,,,,,,
21 April 2022,Smartwatch,Electronics,North,5.00,4505.00,1351.28,,,,,,,
13 January 2022,Tablet,Electronics,South,2.00,1916.00,503.83,,,,,,,
28 August 2024,Camera,Electronics,West,7.00,8113.00,1103.57,,,,,,,
13 August 2022,Laptop,Electronics,North,9.00,1809.00,392.44,,,,,,,
01 September 2023,Laptop,Electronics,South,3.00,1227.00,229.75,,,,,,,
20 July 2023,Laptop,Electronics,South,6.00,2040.00,124.65,,,,,,,
22 December 2022,Tablet,Electronics,West,6.00,6324.00,629.20,,,,,,,
25 March 2023,Printer,Office,North,3.00,2724.00,521.24,,,,,,,
14 May 2023,Laptop,Electronics,South,1.00,1188.00,110.32,,,,,,,
23 January 2024,Keyboard,Accessories,East,8.00,8776.00,1561.07,,,,,,,
25 March 2023,Laptop,Electronics,South,9.00,5553.00,1432.76,,,,,,,
27 August 2022,Smartphone,Electronics,South,2.00,970.00,262.19,,,,,,,
15 July 2022,Keyboard,Accessories,South,5.00,940.00,56.70,,,,,,,
08 July 2024,Printer,Office,East,1.00,1175.00,171.51,,,,,,,
07 November 2022,Laptop,Electronics,East,9.00,4860.00,1425.54,,,,,,,
18 October 2022,Headphones,Accessories,North,1.00,987.00,207.69,,,,,,,
17 May 2024,Camera,Electronics,East,7.00,2968.00,485.13,,,,,,,
09 March 2022,Mouse,Accessories,East,3.00,2172.00,364.77,,,,,,,
01 January 2022,Headphones,Accessories,South,7.00,3941.00,628.96,,,,,,,
22 June 2022,Headphones,Accessories,North,7.00,2261.00,566.36,,,,,,,
15 July 2022,Smartwatch,Electronics,West,9.00,8802.00,2519.93,,,,,,,
15 March 2023,Printer,Office,South,5.00,3025.00,172.43,,,,,,,
16 January 2022,Printer,Office,North,4.00,4428.00,600.55,,,,,,,
28 October 2024,Mouse,Accessories,West,9.00,7344.00,1417.84,,,,,,,
23 August 2024,Keyboard,Accessories,East,4.00,2236.00,167.78,,,,,,,
24 November 2024,Smartphone,Electronics,South,8.00,536.00,57.08,,,,,,,
20 October 2024,Monitor,Accessories,North,5.00,1980.00,249.22,,,,,,,
26 January 2022,Printer,Office,East,6.00,2100.00,202.86,,,,,,,
16 April 2023,Smartwatch,Electronics,West,3.00,1497.00,122.76,,,,,,,
18 July 2024,Laptop,Electronics,North,6.00,4200.00,1013.70,,,,,,,
21 November 2022,Headphones,Accessories,South,2.00,1242.00,191.82,,,,,,,
29 November 2022,Smartwatch,Electronics,South,5.00,1570.00,312.81,,,,,,,
01 July 2023,Monitor,Accessories,East,4.00,428.00,86.62,,,,,,,
02 February 2023,Printer,Office,South,1.00,914.00,270.74,,,,,,,
13 December 2024,Tablet,Electronics,North,3.00,465.00,98.93,,,,,,,
27 August 2022,Smartwatch,Electronics,North,2.00,1062.00,83.49,,,,,,,
26 May 2022,Camera,Electronics,South,8.00,8720.00,1984.11,,,,,,,
04 February 2024,Mouse,Accessories,South,6.00,1308.00,343.61,,,,,,,
12 December 2024,Headphones,Accessories,South,9.00,8514.00,1291.97,,,,,,,
07 February 2023,Tablet,Electronics,North,2.00,1212.00,151.07,,,,,,,
24 April 2023,Headphones,Accessories,West,4.00,2576.00,503.57,,,,,,,
26 September 2023,Keyboard,Accessories,East,8.00,4800.00,606.19,,,,,,,
02 October 2022,Smartwatch,Electronics,East,5.00,1440.00,274.54,,,,,,,
12 September 2022,Smartwatch,Electronics,North,9.00,10251.00,737.45,,,,,,,
18 January 2023,Smartphone,Electronics,North,7.00,3038.00,570.98,,,,,,,
24 November 2022,Monitor,Accessories,West,9.00,6993.00,1945.56,,,,,,,
07 March 2024,Monitor,Accessories,East,4.00,1632.00,247.88,,,,,,,
07 October 2024,Keyboard,Accessories,East,9.00,5706.00,1704.80,,,,,,,
29 August 2022,Camera,Electronics,North,9.00,9657.00,1187.22,,,,,,,
31 January 2022,Smartwatch,Electronics,East,5.00,4405.00,450.83,,,,,,,
14 December 2023,Keyboard,Accessories,East,4.00,1720.00,360.78,,,,,,,
13 August 2023,Camera,Electronics,South,7.00,4557.00,234.62,,,,,,,
12 December 2024,Headphones,Accessories,West,7.00,2380.00,431.43,,,,,,,
11 February 2022,Headphones,Accessories,North,8.00,456.00,74.99,,,,,,,
16 November 2023,Camera,Electronics,East,6.00,6534.00,355.03,,,,,,,
04 March 2022,Smartphone,Electronics,North,6.00,3456.00,307.46,,,,,,,
29 June 2022,Keyboard,Accessories,West,9.00,8163.00,2352.46,,,,,,,
28 August 2023,Headphones,Accessories,North,6.00,4656.00,601.71,,,,,,,
16 September 2022,Smartphone,Electronics,West,2.00,966.00,241.54,,,,,,,
02 December 2022,Mouse,Accessories,East,4.00,2580.00,669.67,,,,,,,
02 October 2022,Camera,Electronics,South,9.00,8127.00,1906.50,,,,,,,
19 May 2022,Smartwatch,Electronics,South,4.00,2128.00,614.05,,,,,,,
05 June 2022,Smartphone,Electronics,South,9.00,6417.00,1100.52,,,,,,,
11 June 2022,Keyboard,Accessories,East,7.00,3997.00,494.78,,,,,,,
14 March 2023,Laptop,Electronics,West,1.00,879.00,149.52,,,,,,,
17 November 2023,Laptop,Electronics,North,3.00,2415.00,538.39,,,,,,,
27 September 2024,Camera,Electronics,West,4.00,1064.00,314.84,,,,,,,
17 February 2022,Mouse,Accessories,South,4.00,1156.00,326.92,,,,,,,
12 May 2022,Smartphone,Electronics,North,1.00,1184.00,218.27,,,,,,,
05 February 2022,Keyboard,Accessories,South,3.00,1950.00,211.16,,,,,,,
29 August 2022,Laptop,Electronics,South,4.00,1088.00,295.09,,,,,,,
04 December 2023,Printer,Office,South,6.00,4380.00,522.30,,,,,,,
20 April 2024,Camera,Electronics,South,1.00,998.00,196.17,,,,,,,
25 May 2024,Smartphone,Electronics,East,6.00,5766.00,675.17,,,,,,,
09 October 2024,Tablet,Electronics,West,6.00,3120.00,274.65,,,,,,,
07 March 2022,Printer,Office,East,7.00,637.00,68.11,,,,,,,
26 October 2023,Laptop,Electronics,West,6.00,3306.00,697.74,,,,,,,
31 May 2022,Monitor,Accessories,South,6.00,7020.00,726.72,,,,,,,
16 September 2022,Camera,Electronics,South,7.00,5971.00,502.14,,,,,,,
22 November 2023,Laptop,Electronics,North,2.00,750.00,77.68,,,,,,,
26 April 2024,Tablet,Electronics,North,3.00,2379.00,523.00,,,,,,,
21 August 2022,Camera,Electronics,North,1.00,699.00,108.94,,,,,,,
16 January 2023,Camera,Electronics,West,9.00,6876.00,1895.24,,,,,,,
02 February 2022,Monitor,Accessories,North,8.00,1800.00,494.02,,,,,,,
11 July 2024,Tablet,Electronics,South,5.00,1255.00,236.25,,,,,,,
04 June 2022,Smartwatch,Electronics,East,9.00,1998.00,343.58,,,,,,,
26 November 2022,Headphones,Accessories,East,1.00,307.00,80.19,,,,,,,
25 June 2024,Printer,Office,West,1.00,235.00,54.87,,,,,,,
01 November 2023,Monitor,Accessories,South,6.00,1506.00,407.73,,,,,,,
26 October 2024,Tablet,Electronics,North,8.00,2464.00,216.51,,,,,,,
12 May 2023,Smartwatch,Electronics,South,2.00,322.00,42.03,,,,,,,
04 March 2023,Printer,Office,West,4.00,1100.00,100.02,,,,,,,
08 March 2022,Keyboard,Accessories,South,4.00,2188.00,265.54,,,,,,,
22 December 2023,Printer,Office,West,9.00,2934.00,473.34,,,,,,,
04 November 2022,Headphones,Accessories,South,8.00,9224.00,514.06,,,,,,,
15 December 2022,Monitor,Accessories,East,4.00,2436.00,142.81,,,,,,,
23 September 2022,Smartwatch,Electronics,West,4.00,972.00,97.55,,,,,,,
03 October 2024,Laptop,Electronics,South,6.00,5484.00,540.40,,,,,,,
17 October 2024,Camera,Electronics,West,8.00,3152.00,337.36,,,,,,,
22 March 2024,Keyboard,Accessories,East,8.00,6032.00,870.17,,,,,,,
10 April 2023,Camera,Electronics,West,7.00,6384.00,1324.49,,,,,,,
10 July 2023,Printer,Office,East,5.00,3705.00,707.08,,,,,,,
04 November 2022,Smartwatch,Electronics,South,6.00,5580.00,394.03,,,,,,,
16 April 2022,Camera,Electronics,East,2.00,1236.00,120.74,,,,,,,
02 April 2023,Camera,Electronics,North,8.00,7040.00,1969.93,,,,,,,
11 June 2024,Camera,Electronics,East,9.00,909.00,138.04,,,,,,,
26 December 2024,Mouse,Accessories,South,1.00,106.00,7.24,,,,,,,
12 November 2024,Smartwatch,Electronics,South,1.00,281.00,67.85,,,,,,,
25 September 2022,Camera,Electronics,East,6.00,6768.00,1851.01,,,,,,,
07 March 2023,Laptop,Electronics,West,6.00,4302.00,276.35,,,,,,,
19 November 2022,Smartphone,Electronics,North,9.00,7146.00,2125.44,,,,,,,
16 February 2023,Smartphone,Electronics,South,3.00,582.00,48.08,,,,,,,
01 August 2024,Headphones,Accessories,North,6.00,576.00,162.75,,,,,,,
24 September 2023,Keyboard,Accessories,South,5.00,4265.00,796.12,,,,,,,
24 June 2023,Smartwatch,Electronics,East,8.00,5368.00,333.53,,,,,,,
04 December 2023,Headphones,Accessories,South,1.00,314.00,66.23,,,,,,,
24 December 2024,Tablet,Electronics,West,6.00,2676.00,646.70,,,,,,,
13 February 2022,Laptop,Electronics,North,4.00,3384.00,947.52,,,,,,,
20 July 2023,Mouse,Accessories,West,6.00,3186.00,794.94,,,,,,,
20 December 2024,Smartwatch,Electronics,South,4.00,1832.00,528.69,,,,,,,
02 November 2024,Printer,Office,South,8.00,4784.00,769.91,,,,,,,
16 February 2024,Tablet,Electronics,West,1.00,381.00,63.18,,,,,,,
29 November 2022,Smartphone,Electronics,South,9.00,4527.00,677.34,,,,,,,
25 May 2022,Printer,Office,South,4.00,1612.00,240.42,,,,,,,
04 October 2023,Printer,Office,East,2.00,1918.00,435.56,,,,,,,
04 January 2024,Camera,Electronics,East,1.00,179.00,42.37,,,,,,,
31 May 2024,Smartwatch,Electronics,West,3.00,3153.00,224.29,,,,,,,
18 April 2023,Tablet,Electronics,East,8.00,3864.00,855.75,,,,,,,
13 May 2023,Printer,Office,South,5.00,2440.00,570.78,,,,,,,
31 March 2023,Camera,Electronics,South,6.00,3660.00,675.38,,,,,,,
03 August 2024,Smartwatch,Electronics,East,3.00,318.00,49.93,,,,,,,
16 December 2023,Mouse,Accessories,South,3.00,483.00,63.27,,,,,,,
21 August 2024,Headphones,Accessories,North,6.00,6774.00,960.41,,,,,,,
02 January 2024,Monitor,Accessories,West,5.00,5310.00,806.12,,,,,,,
06 March 2024,Keyboard,Accessories,West,6.00,5154.00,779.43,,,,,,,
19 September 2023,Keyboard,Accessories,East,9.00,6741.00,823.17,,,,,,,
13 May 2022,Camera,Electronics,North,2.00,520.00,61.33,,,,,,,
19 June 2024,Tablet,Electronics,East,7.00,1120.00,111.79,,,,,,,
12 July 2022,Keyboard,Accessories,East,1.00,911.00,155.30,,,,,,,
21 March 2022,Monitor,Accessories,South,8.00,1064.00,190.73,,,,,,,
28 April 2024,Laptop,Electronics,North,7.00,1981.00,404.30,,,,,,,
20 April 2022,Camera,Electronics,South,5.00,4280.00,540.47,,,,,,,
25 June 2024,Smartwatch,Electronics,South,5.00,5125.00,268.39,,,,,,,
26 December 2024,Monitor,Accessories,West,7.00,1575.00,313.96,,,,,,,
28 April 2024,Tablet,Electronics,East,9.00,9972.00,1868.64,,,,,,,
01 October 2022,Smartphone,Electronics,East,8.00,4576.00,900.04,,,,,,,
01 June 2024,Monitor,Accessories,South,7.00,6559.00,1141.32,,,,,,,
20 July 2023,Tablet,Electronics,South,1.00,619.00,35.36,,,,,,,
09 June 2024,Headphones,Accessories,West,8.00,2488.00,151.95,,,,,,,
29 October 2022,Mouse,Accessories,West,4.00,2536.00,148.85,,,,,,,
03 February 2022,Tablet,Electronics,West,8.00,5416.00,297.50,,,,,,,
13 February 2023,Smartwatch,Electronics,East,2.00,2334.00,158.07,,,,,,,
28 July 2022,Camera,Electronics,East,9.00,1080.00,183.42,,,,,,,
08 May 2024,Tablet,Electronics,South,4.00,1324.00,127.07,,,,,,,
16 July 2023,Camera,Electronics,West,2.00,2304.00,444.08,,,,,,,
21 February 2024,Smartphone,Electronics,East,4.00,4736.00,1026.24,,,,,,,
14 August 2023,Mouse,Accessories,West,9.00,2925.00,457.49,,,,,,,
27 January 2023,Laptop,Electronics,East,9.00,6345.00,1627.26,,,,,,,
13 June 2022,Headphones,Accessories,East,9.00,4221.00,912.84,,,,,,,
06 December 2022,Headphones,Accessories,South,7.00,462.00,56.89,,,,,,,
13 May 2022,Monitor,Accessories,North,7.00,7588.00,1625.55,,,,,,,
12 December 2022,Keyboard,Accessories,North,6.00,5232.00,1270.64,,,,,,,
01 August 2024,Camera,Electronics,East,8.00,1440.00,402.06,,,,,,,
31 March 2023,Monitor,Accessories,North,2.00,1026.00,226.40,,,,,,,
21 September 2024,Camera,Electronics,North,7.00,7455.00,1008.42,,,,,,,
29 November 2023,Printer,Office,East,8.00,2456.00,404.35,,,,,,,
01 November 2022,Camera,Electronics,North,3.00,2859.00,404.56,,,,,,,
08 January 2024,Keyboard,Accessories,East,1.00,311.00,50.66,,,,,,,
28 October 2022,Printer,Office,East,9.00,1260.00,246.60,,,,,,,
18 January 2022,Keyboard,Accessories,South,1.00,466.00,102.48,,,,,,,
22 February 2023,Laptop,Electronics,West,3.00,867.00,58.20,,,,,,,
24 February 2023,Monitor,Accessories,South,6.00,3888.00,275.72,,,,,,,
12 April 2024,Tablet,Electronics,North,4.00,3032.00,347.20,,,,,,,
22 December 2023,Tablet,Electronics,North,7.00,4704.00,978.81,,,,,,,
27 October 2022,Printer,Office,West,3.00,3186.00,527.75,,,,,,,
18 August 2024,Printer,Office,North,9.00,6183.00,359.54,,,,,,,
14 October 2022,Smartwatch,Electronics,West,1.00,243.00,21.75,,,,,,,
